
//1
Position	Likelihood	Alpha
943024.9219	1.385315e-02	3.201249e-02
1028751.1875	0.000000e+00	3.529412e-01
1114477.4531	1.004412e-03	1.502961e-01
1200203.7188	2.704202e-02	2.225291e-03
1285929.9844	1.222916e-03	2.693775e-02
1371656.2500	2.484658e-01	5.952486e-04
1457382.5156	4.383619e-01	4.754330e-03
1543108.7812	0.000000e+00	1.090909e-01
1628835.0469	0.000000e+00	4.166667e-02
1714561.3125	1.122553e-03	9.632287e-03
1800287.5781	2.486564e+00	1.123582e-04
1886013.8438	5.406970e-01	2.472241e-03
1971740.1094	1.886479e+00	7.200754e-04
2057466.3750	4.075736e-01	1.630936e-03
2143192.6406	2.356716e-02	9.157359e-03
2228918.9062	1.385317e-02	8.299533e-02
2314645.1719	1.385317e-02	1.545430e-02
2400371.4375	1.223866e-03	8.590958e-02
2486097.7031	5.107694e-01	1.552653e-02
2571823.9688	4.349111e+01	2.066162e-05
2657550.2344	7.056431e-01	2.876077e-02
2743276.5000	0.000000e+00	2.166066e-02
2829002.7656	4.960805e-01	8.403062e-04
2914729.0312	8.014321e-01	1.673907e-03
3000455.2969	7.086104e-02	8.727969e-03
3086181.5625	5.235740e-01	7.909212e-03
3171907.8281	1.207494e-01	5.379765e-03
3257634.0938	1.232696e-03	6.269536e-03
3343360.3594	5.450701e+01	3.299828e-05
3429086.6250	0.000000e+00	3.870969e-01
3514812.8906	2.527208e-01	9.022061e-04
3600539.1562	0.000000e+00	1.043479e-01
3686265.4219	3.901567e+00	2.066670e-04
3771991.6875	7.032514e-02	6.300934e-03
3857717.9531	1.338961e+00	5.519395e-04
3943444.2188	3.036591e-01	4.981665e-03
4029170.4844	8.035709e-01	1.803184e-03
4114896.7500	4.663219e-01	1.327054e-03
4200623.0156	1.385317e-02	9.742931e-02
4286349.2812	5.134762e-01	3.328482e-03
4372075.5469	8.600624e-02	4.090235e-03
4457801.8125	5.957588e-01	1.997299e-04
4543528.0781	0.000000e+00	2.400000e-01
4629254.3438	6.972945e-02	3.614747e-02
4714980.6094	5.074121e-01	2.706460e-03
4800706.8750	0.000000e+00	6.000002e+00
4886433.1406	4.032630e-01	3.594130e-03
4972159.4062	0.000000e+00	5.000001e-02
5057885.6719	5.659522e-01	1.314181e-02
5143611.9375	1.223782e-03	1.458099e-02
5229338.2031	1.099281e+00	6.461188e-04
5315064.4688	1.373091e-02	1.474259e-02
5400790.7344	0.000000e+00	2.181819e-01
5486517.0000	1.509615e+00	7.892122e-04
5572243.2656	0.000000e+00	4.137931e-02
5657969.5312	2.073832e-01	5.459285e-03
5743695.7969	2.155021e-03	4.935799e-03
5829422.0625	3.847315e+00	2.453296e-04
5915148.3281	9.790806e-01	9.462143e-04
6000874.5938	3.114193e+00	1.882705e-04
6086600.8594	1.355454e+01	5.674017e-05
6172327.1250	7.338026e+01	7.912172e-06
6258053.3906	3.139480e+01	6.655469e-06
6343779.6562	1.238665e+00	3.185386e-03
6429505.9219	1.856436e+00	5.368594e-04
6515232.1875	2.135391e-01	1.349316e-03
6600958.4531	0.000000e+00	3.000001e-01
6686684.7188	1.824454e+00	1.664835e-04
6772410.9844	7.911727e-01	3.744040e-03
6858137.2500	0.000000e+00	6.666669e-01
6943863.5156	1.954869e-01	2.150567e-03
7029589.7812	0.000000e+00	2.400000e+00
7115316.0469	1.223430e-03	2.354559e-02
7201042.3125	1.412686e-01	5.453647e-03
7286768.5781	0.000000e+00	1.121496e-01
7372494.8438	5.287074e-01	3.847460e-03
7458221.1094	1.068832e+01	3.285775e-05
7543947.3750	2.015910e-03	7.986570e-03
7629673.6406	1.358067e-02	1.204771e-02
7715399.9062	0.000000e+00	7.894737e-02
7801126.1719	0.000000e+00	3.409091e-02
7886852.4375	1.363803e-01	2.508421e-03
7972578.7031	6.958287e-02	7.229493e-02
8058304.9688	2.470377e-03	4.939999e-02
8144031.2344	0.000000e+00	1.690141e-01
8229757.5000	2.797536e-02	2.786065e-02
8315483.7656	0.000000e+00	2.850357e-02
8401210.0312	1.922550e+01	9.072681e-05
8486936.2969	1.385317e-02	5.602186e-01
8572662.5625	1.503215e+01	2.757137e-04
8658388.8281	0.000000e+00	1.000000e-01
8744115.0938	1.532946e-01	1.006718e-02
8829841.3594	1.857982e-01	8.412954e-04
8915567.6250	1.385315e-02	8.003122e-02
9001293.8906	5.540147e+00	1.898488e-04
9087020.1562	5.007416e-01	6.363967e-03
9172746.4219	9.968794e-01	3.474388e-04
9258472.6875	1.554988e-01	1.003654e-02
9344198.9531	2.049022e+00	4.453335e-04
9429925.2188	0.000000e+00	3.234502e-02
9515651.4844	1.848595e-01	6.206078e-02
9601377.7500	1.287937e-03	5.387549e-02
9687104.0156	0.000000e+00	1.875000e-01
9772830.2812	6.123961e-02	1.736969e-02
9858556.5469	2.465166e+01	4.622719e-05
9944282.8125	1.389137e+00	1.471195e-03
10030009.0781	7.049492e-02	4.157270e-02
10115735.3438	1.279627e-01	2.487075e-03
10201461.6094	1.967601e-01	7.406864e-04
10287187.8750	6.371269e-01	1.561633e-03
10372914.1406	2.376791e+00	1.003886e-04
10458640.4062	0.000000e+00	6.315792e-01
10544366.6719	0.000000e+00	2.400001e+00
10630092.9375	7.357212e-02	6.948495e-03
10715819.2031	0.000000e+00	6.703912e-02
10801545.4688	7.063067e-02	2.020006e-02
10887271.7344	6.502985e-02	2.358815e-02
10972998.0000	1.387673e-02	1.464623e-02
11058724.2656	1.386101e-02	8.618746e-02
11144450.5312	1.223866e-03	6.357308e-01
11230176.7969	2.368813e-03	4.476978e-02
11315903.0625	1.223761e-03	1.376041e-02
11401629.3281	3.350926e-02	7.570261e-02
11487355.5938	1.427286e+00	2.350101e-04
11573081.8594	1.223866e-03	1.765919e-01
11658808.1250	4.812110e-02	3.981163e-01
11744534.3906	0.000000e+00	4.528304e-02
11830260.6562	0.000000e+00	7.547172e-02
11915986.9219	3.392392e-06	1.579209e-02
12001713.1875	5.395560e-01	1.910476e-03
12087439.4531	5.224333e-01	3.324461e-03
12173165.7188	1.222385e-03	1.096088e-01
12258891.9844	5.231762e-01	1.057620e-03
12344618.2500	1.223866e-03	2.838084e-02
12430344.5156	2.866717e+01	8.077458e-05
12516070.7812	4.253132e-04	6.762492e-04
12601797.0469	2.772980e-03	3.798260e-04
12687523.3125	0.000000e+00	6.818184e-02
12773249.5781	2.149581e+00	4.031462e-04
12858975.8438	7.050673e-01	1.054562e-01
12944702.1094	1.005163e-01	9.768076e-03
13030428.3750	4.242455e-01	3.190523e-03
13116154.6406	3.504951e-02	1.714021e-03
13201880.9062	5.152965e+00	6.057265e-05
13287607.1719	1.381707e-03	3.417908e-02
13373333.4375	9.611181e-01	1.302650e-05
13459059.7031	2.112988e+00	2.532720e-05
13544785.9688	6.902154e-02	5.723349e-02
13630512.2344	2.207869e-02	3.500351e-03
13716238.5000	2.912553e-02	7.826025e-03
13801964.7656	3.846803e-01	6.374033e-04
13887691.0312	0.000000e+00	2.400000e+00
13973417.2969	0.000000e+00	6.030151e-02
14059143.5625	0.000000e+00	1.165049e-01
14144869.8281	1.063337e+01	5.443639e-05
14230596.0938	1.506170e-02	8.968018e-03
14316322.3594	1.083285e-01	1.460483e-03
14402048.6250	8.839652e-01	4.172250e-03
14487774.8906	1.543752e+02	7.510334e-06
14573501.1562	5.648708e+00	5.140784e-04
14659227.4219	1.520709e+00	1.688446e-03
14744953.6875	5.555765e-01	5.359476e-03
14830679.9531	4.782137e-01	3.474016e-03
14916406.2188	3.233424e+00	1.019649e-03
15002132.4844	2.987270e-01	8.290683e-04
15087858.7500	2.736757e-01	1.373604e-02
15173585.0156	6.899760e-02	6.388855e-03
15259311.2812	9.479674e-02	1.077510e-02
15345037.5469	1.885834e+01	1.184214e-04
15430763.8125	1.223866e-03	3.027290e-02
15516490.0781	2.431512e-01	3.542620e-03
15602216.3438	1.222500e-03	5.717006e-03
15687942.6094	6.582381e-01	1.026363e-03
15773668.8750	1.149880e-03	1.999154e-02
15859395.1406	2.955226e+01	4.213214e-05
15945121.4062	1.424496e+01	1.118440e-04
16030847.6719	1.225840e-03	2.943198e-02
16116573.9375	1.886359e-01	2.007849e-02
16202300.2031	0.000000e+00	3.428573e-01
16288026.4688	4.422875e-01	4.358275e-04
16373752.7344	0.000000e+00	6.557377e-02
16459479.0000	1.097177e-01	1.256385e-02
16545205.2656	3.791746e+01	8.737517e-06
16630931.5312	1.949655e-01	1.906895e-03
16716657.7969	2.258134e+00	1.839544e-04
16802384.0625	3.204619e+00	2.549943e-04
16888110.3281	4.108921e+01	3.717215e-06
16973836.5938	5.603616e+01	4.831925e-06
17059562.8594	4.178553e+01	1.212089e-05
17145289.1250	7.010073e-02	2.454566e-03
17231015.3906	0.000000e+00	2.790699e-01
17316741.6562	0.000000e+00	2.400000e+00
17402467.9219	0.000000e+00	1.415095e-02
17488194.1875	6.637743e-01	5.018274e-04
17573920.4531	0.000000e+00	1.600001e-01
17659646.7188	1.519239e-01	1.147680e-03
17745372.9844	9.631831e-03	7.060819e-03
17831099.2500	7.026578e-01	6.234750e-04
17916825.5156	1.051412e-03	1.322253e-02
18002551.7812	9.409700e-01	6.891326e-04
18088278.0469	5.292216e-02	3.979249e-03
18174004.3125	1.989868e-01	5.244481e-03
18259730.5781	4.617037e-02	3.793033e-03
18345456.8438	1.221551e-01	1.455613e-03
18431183.1094	1.223874e-03	1.513645e-01
18516909.3750	4.995655e-02	7.365954e-03
18602635.6406	6.086650e-02	3.815566e-03
18688361.9062	4.542550e-02	9.276349e-04
18774088.1719	4.815401e-02	7.962325e-03
18859814.4375	6.902154e-02	1.373604e+02
18945540.7031	0.000000e+00	3.973511e-02
19031266.9688	1.849118e-01	2.354030e-02
19116993.2344	1.529762e-02	1.421461e-02
19202719.5000	5.267074e-02	3.300258e-03
19288445.7656	0.000000e+00	8.571430e-01
19374172.0312	8.148128e-02	1.467682e-03
19459898.2969	3.519718e-01	7.894818e-04
19545624.5625	6.902154e-02	2.452864e-02
19631350.8281	3.149694e+00	7.663138e-05
19717077.0938	0.000000e+00	4.137932e-01
19802803.3594	2.185087e+00	8.971261e-04
19888529.6250	6.938781e+00	6.458529e-04
19974255.8906	1.496232e+01	1.246827e-04
20059982.1562	2.399629e-01	1.548961e-03
20145708.4219	9.831220e-02	9.828747e-04
20231434.6875	7.046757e-02	4.552631e-03
20317160.9531	1.494074e-01	4.815203e-03
20402887.2188	0.000000e+00	6.666668e-01
20488613.4844	0.000000e+00	8.571429e-02
20574339.7500	6.040660e-01	1.558828e-03
20660066.0156	1.078916e-01	1.821906e-02
20745792.2812	6.532337e-02	5.742949e-03
20831518.5469	0.000000e+00	5.333335e-02
20917244.8125	4.812113e-02	6.635270e-02
21002971.0781	3.285531e-01	5.478664e-03
21088697.3438	1.446594e-01	2.668425e-02
21174423.6094	3.999412e-01	2.382499e-03
21260149.8750	4.860095e-01	6.709204e-04
21345876.1406	4.667894e-01	7.277524e-03
21431602.4062	1.511319e-02	9.632287e-02
21517328.6719	0.000000e+00	7.594940e-02
21603054.9375	2.443222e-02	8.662419e-04
21688781.2031	6.044431e+00	3.857666e-04
21774507.4688	2.925204e+00	2.071219e-04
21860233.7344	4.462278e-01	9.287314e-04
21945960.0000	1.352167e-01	1.644825e-02
22031686.2656	1.277584e-03	3.243526e-02
22117412.5312	0.000000e+00	3.076924e-01
22203138.7969	4.027463e-01	2.374322e-02
22288865.0625	2.013628e+01	3.658500e-05
22374591.3281	0.000000e+00	1.304348e-01
22460317.5938	1.385317e-02	2.836550e-02
22546043.8594	2.167983e+01	1.463266e-04
22631770.1250	2.082568e-02	3.132522e-02
22717496.3906	7.048261e-02	1.338782e-02
22803222.6562	1.941813e-01	2.703525e-03
22888948.9219	4.393671e+01	1.565809e-05
22974675.1875	1.810413e+01	8.445668e-05
23060401.4531	0.000000e+00	1.276596e-01
23146127.7188	1.385317e-02	1.400547e-01
23231853.9844	0.000000e+00	1.276596e-01
23317580.2500	1.215560e-03	1.789240e-02
23403306.5156	6.824177e-02	4.976825e-03
23489032.7812	3.855197e-04	5.807181e-03
23574759.0469	1.385191e-02	5.373799e-03
23660485.3125	1.160382e-01	1.728535e-03
23746211.5781	1.111449e-03	9.267217e-03
23831937.8438	1.223866e-03	4.816143e-02
23917664.1094	0.000000e+00	5.714287e-02
24003390.3750	9.888089e-01	3.680093e-04
24089116.6406	2.817577e-02	4.822873e-03
24174842.9062	1.331904e-01	1.282189e-03
24260569.1719	5.390656e-03	7.239320e-03
24346295.4375	7.498569e-01	2.431500e-03
24432021.7031	2.592685e+00	1.601120e-04
24517747.9688	1.961996e+01	2.197878e-05
24603474.2344	5.519971e-01	3.593000e-04
24689200.5000	1.078837e+00	2.198727e-04
24774926.7656	1.385317e-02	2.489860e-01
24860653.0312	8.841850e-02	1.673956e-02
24946379.2969	6.551211e-02	3.415665e-03
25032105.5625	0.000000e+00	1.000000e-01
25117831.8281	1.644623e-01	1.187792e-02
25203558.0938	5.112877e-01	9.693736e-03
25289284.3594	2.228734e-01	1.066462e-03
25375010.6250	9.013354e-02	6.883555e-03
25460736.8906	2.084098e+00	5.671065e-04
25546463.1562	7.158041e+00	1.806942e-04
25632189.4219	6.902154e-02	1.373604e+00
25717915.6875	5.712628e+00	9.170051e-05
25803641.9531	2.500958e-01	9.113338e-04
25889368.2188	2.127687e+01	3.211478e-05
25975094.4844	1.154416e+00	7.199058e-04
26060820.7500	7.050673e-01	1.581842e-01
26146547.0156	1.385317e-02	3.734791e-02
26232273.2812	3.735613e+00	1.469060e-04
26317999.5469	1.037818e+00	2.003415e-03
26403725.8125	7.505150e-02	3.194427e-02
26489452.0781	5.166213e+00	2.356489e-04
26575178.3438	1.055960e+01	3.969097e-05
26660904.6094	4.812108e-02	1.020811e-02
26746630.8750	8.720061e-01	3.041280e-03
26832357.1406	7.077808e+00	5.651848e-05
26918083.4062	9.647898e+00	1.242245e-04
27003809.6719	1.184535e+00	3.565025e-04
27089535.9375	3.144257e-01	7.921560e-04
27175262.2031	3.569625e-01	1.293259e-03
27260988.4688	2.387565e-01	2.262025e-03
27346714.7344	3.200196e-02	8.933678e-03
27432441.0000	0.000000e+00	1.121495e-01
27518167.2656	2.229013e+00	2.893491e-03
27603893.5312	4.904791e-02	1.551102e-02
27689619.7969	1.119487e+01	9.161685e-05
27775346.0625	0.000000e+00	2.810305e-02
27861072.3281	0.000000e+00	4.687500e-02
27946798.5938	7.427696e-02	9.574316e-03
28032524.8594	6.300477e-02	4.926691e-03
28118251.1250	1.892493e+00	2.693984e-02
28203977.3906	8.142115e-02	1.176507e-02
28289703.6562	1.223866e-03	7.752816e-02
28375429.9219	1.223866e-03	3.653626e-02
28461156.1875	0.000000e+00	6.060606e-02
28546882.4531	1.182711e-02	2.235194e-03
28632608.7188	0.000000e+00	4.800001e-01
28718334.9844	1.961503e-01	2.146256e-02
28804061.2500	1.766295e+00	7.978875e-04
28889787.5156	0.000000e+00	5.172414e-02
28975513.7812	1.301354e+00	6.239184e-04
29061240.0469	4.796778e-01	6.150167e-03
29146966.3125	1.223866e-03	6.208309e-03
29232692.5781	5.083719e-02	2.913045e-02
29318418.8438	1.892624e+00	2.085116e-04
29404145.1094	1.223866e-03	3.493027e-02
29489871.3750	1.369389e-01	3.146028e-03
29575597.6406	0.000000e+00	1.090909e-01
29661323.9062	3.670440e-01	4.605720e-03
29747050.1719	1.354850e-01	1.972238e-03
29832776.4375	1.343057e-03	6.622196e-03
29918502.7031	4.025879e-01	1.595719e-02
30004228.9688	0.000000e+00	6.315791e-01
30089955.2344	7.032513e-01	2.167718e-03
30175681.5000	3.299092e-01	1.936715e-02
30261407.7656	1.223866e-03	5.297758e-01
30347134.0312	6.782807e+00	2.951747e-04
30432860.2969	1.350971e+00	6.603864e-03
30518586.5625	0.000000e+00	1.428572e-01
30604312.8281	6.047113e-01	2.357609e-03
30690039.0938	2.080913e-01	9.404321e-03
30775765.3594	0.000000e+00	2.285715e-02
30861491.6250	1.146641e-01	1.518640e-02
30947217.8906	1.147500e+00	6.697986e-03
31032944.1562	1.078911e-01	3.461621e-02
31118670.4219	3.809352e-02	2.678908e-02
31204396.6875	6.902169e-02	1.476994e-02
31290122.9531	4.204355e-01	1.211389e-03
31375849.2188	4.595511e-01	5.886051e-03
31461575.4844	3.457963e-01	2.229276e-03
31547301.7500	1.987160e-02	1.821750e-03
31633028.0156	1.956251e+00	7.461449e-04
31718754.2812	1.385344e-02	2.310179e-02
31804480.5469	1.223866e-03	7.063676e-02
31890206.8125	1.223866e-03	3.178655e+02
31975933.0781	1.332188e-01	3.405770e-04
32061659.3438	0.000000e+00	5.172416e-02
32147385.6094	2.317743e-01	3.791584e-03
32233111.8750	3.163769e-01	1.331393e-02
32318838.1406	0.000000e+00	8.633097e-02
32404564.4062	1.254673e-01	9.199394e-03
32490290.6719	6.855808e-02	3.540216e-03
32576016.9375	1.848514e-01	2.275562e-02
32661743.2031	8.200531e-01	8.381394e-04
32747469.4688	0.000000e+00	3.833867e-02
32833195.7344	1.223866e-03	1.382024e-01
32918922.0000	8.777892e-02	2.779398e-02
33004648.2656	1.501693e-02	7.682163e-03
33090374.5312	6.741926e-01	3.769779e-02
33176100.7969	0.000000e+00	2.727274e-01
33261827.0625	5.764220e-01	1.524905e-03
33347553.3281	5.051978e+00	1.549167e-04
33433279.5938	1.301671e+00	2.401607e-04
33519005.8594	6.918411e-02	5.494414e-02
33604732.1250	7.091798e-02	1.012668e-02
33690458.3906	1.223866e-03	2.648879e-01
33776184.6562	1.372055e+01	8.241608e-05
33861910.9219	0.000000e+00	1.764706e-02
33947637.1875	1.677784e-02	1.010666e-02
34033363.4531	1.912170e+02	1.946873e-05
34119089.7188	1.868834e-01	5.988320e-03
34204815.9844	2.807009e+00	1.168882e-04
34290542.2500	6.775439e+00	1.271162e-04
34376268.5156	4.941848e+00	8.286199e-04
34461994.7812	1.911895e+01	1.614283e-04
34547721.0469	1.025102e+00	1.560874e-03
34633447.3125	6.161433e-01	5.601066e-03
34719173.5781	2.241957e-05	7.637119e-03
34804899.8438	0.000000e+00	1.463415e-01
34890626.1094	1.385226e-02	1.578080e-02
34976352.3750	6.878955e-02	2.771513e-02
35062078.6406	0.000000e+00	5.714286e-01
35147804.9062	1.146660e-01	6.778631e-04
35233531.1719	7.057475e-02	2.723729e-02
35319257.4375	2.074955e+00	2.912088e-03
35404983.7031	0.000000e+00	1.090909e+00
35490709.9688	1.179590e-03	7.640996e-03
35576436.2344	7.074295e-02	3.035175e-03
35662162.5000	0.000000e+00	3.011293e-03
35747888.7656	2.352003e-01	2.152973e-03
35833615.0312	6.902154e-02	3.434009e-01
35919341.2969	1.913444e-01	4.658622e-02
36005067.5625	2.657821e-01	2.599232e-03
36090793.8281	0.000000e+00	2.000000e+00
36176520.0938	0.000000e+00	2.409639e-02
36262246.3594	1.228162e+00	1.690422e-03
36347972.6250	5.857450e-01	1.363412e-03
36433698.8906	1.358655e-03	9.574261e-03
36519425.1562	1.505526e-02	5.017036e-03
36605151.4219	9.864739e-01	1.726127e-03
36690877.6875	1.220790e+00	1.984436e-03
36776603.9531	8.625724e-01	9.279572e-03
36862330.2188	4.281531e-01	8.034419e-03
36948056.4844	1.799076e+00	5.150857e-04
37033782.7500	4.388398e-01	1.245625e-03
37119509.0156	1.223866e-03	5.297757e-01
37205235.2812	4.455589e-01	2.830969e-02
37290961.5469	0.000000e+00	5.217391e-01
37376687.8125	2.059853e+00	3.567812e-03
37462414.0781	5.019607e-02	3.981162e-02
37548140.3438	8.017421e-02	1.248374e-02
37633866.6094	1.618955e-01	9.893349e-03
37719592.8750	6.049006e-02	6.421229e-03
37805319.1406	1.254331e+00	5.658773e-03
37891045.4062	4.731819e+00	3.770687e-04
37976771.6719	7.049787e-02	5.765558e-03
38062497.9375	7.052366e-02	1.187791e-02
38148224.2031	7.049725e-02	4.388229e-02
38233950.4688	3.154043e-02	4.361819e-02
38319676.7344	2.252945e+00	3.914439e-04
38405403.0000	7.253836e-01	1.248049e-02
38491129.2656	3.965754e-01	3.599635e-03
38576855.5312	3.741792e-01	3.754398e-03
38662581.7969	7.762573e-01	1.609385e-03
38748308.0625	0.000000e+00	7.263925e-03
38834034.3281	0.000000e+00	3.468209e-02
38919760.5938	6.852600e-02	5.895294e-03
39005486.8594	1.506649e-02	9.146425e-03
39091213.1250	3.678112e+00	2.321295e-04
39176939.3906	1.169992e-01	3.619363e-03
39262665.6562	0.000000e+00	1.209678e-02
39348391.9219	1.223866e-03	7.946636e-01
39434118.1875	4.363533e-01	5.579464e-03
39519844.4531	3.190752e-01	2.091567e-03
39605570.7188	1.186560e+02	2.563945e-05
39691296.9844	4.113023e-01	4.968835e-03
39777023.2500	1.299389e-03	1.181656e-02
39862749.5156	1.556991e-01	3.388340e-03
39948475.7812	0.000000e+00	1.791045e-01
40034202.0469	0.000000e+00	3.191490e-02
40119928.3125	1.098713e-03	1.096088e-02
40205654.5781	7.282051e-01	2.713699e-04
40291380.8438	1.385317e-02	4.481748e-01
40377107.1094	8.083377e-02	2.630134e-03
40462833.3750	2.433264e+00	2.533852e-04
40548559.6406	4.166629e+01	5.140660e-05
40634285.9062	0.000000e+00	1.714286e+00
40720012.1719	1.301544e-02	1.436458e-02
40805738.4375	9.965287e+01	1.162825e-05
40891464.7031	1.223866e-03	3.973319e-01
40977190.9688	4.508898e+01	2.987190e-05
41062917.2344	1.385317e-02	2.334243e-02
41148643.5000	5.717059e-02	3.820472e-02
41234369.7656	4.446374e-01	5.798371e-03
41320096.0312	1.223866e-03	3.381548e-02
41405822.2969	0.000000e+00	6.315790e-01
41491548.5625	2.523063e-01	1.086461e-03
41577274.8281	1.592602e-01	5.538723e-03
41663001.0938	0.000000e+00	1.395349e-01
41748727.3594	1.379694e-02	1.027924e-02
41834453.6250	4.574817e-01	4.356942e-03
41920179.8906	1.779996e-01	3.843703e-03
42005906.1562	1.754082e+00	1.498770e-04
42091632.4219	2.985563e-02	1.344610e-03
42177358.6875	2.445120e-01	3.227858e-03
42263084.9531	1.223871e-03	3.973319e-02
42348811.2188	8.100756e-01	2.713705e-03
42434537.4844	0.000000e+00	7.407408e-02
42520263.7500	9.431909e-01	1.014567e-02
42605990.0156	1.385446e-02	3.734789e-02
42691716.2812	1.223866e-03	3.178655e+00
42777442.5469	1.577477e+00	4.256942e-04
42863168.8125	7.050617e-01	2.109123e-02
42948895.0781	1.128066e-01	9.781416e-04
43034621.3438	1.385317e-02	2.037159e-01
43120347.6094	1.251096e+01	9.340302e-05
43206073.8750	1.363711e-01	1.856221e-02
43291800.1406	0.000000e+00	7.058825e-01
43377526.4062	1.504545e-01	2.165009e-02
43463252.6719	1.955702e-01	5.883491e-03
43548978.9375	0.000000e+00	2.542374e-02
43634705.2031	8.185873e-02	9.438089e-03
43720431.4688	6.836130e-02	1.074669e-02
43806157.7344	7.049764e-02	6.319049e-02
43891884.0000	0.000000e+00	9.756099e-02
43977610.2656	6.902129e-02	1.831472e-02
44063336.5312	0.000000e+00	2.992520e-02
44149062.7969	1.078915e-01	8.654053e-02
44234789.0625	1.385317e-02	1.400546e-01
44320515.3281	1.375694e-02	9.535635e-03
44406241.5938	1.699620e-01	1.813734e-03
44491967.8594	4.812114e-02	1.492936e-01
44577694.1250	7.002113e-02	3.038231e-03
44663420.3906	6.198062e-01	1.236830e-03
44749146.6562	0.000000e+00	1.200000e+03
44834872.9219	1.089006e-02	3.010876e-03
44920599.1875	2.028215e-01	4.896676e-03
45006325.4531	3.735860e-01	3.544289e-03
45092051.7188	2.493839e-01	3.941133e-03
45177777.9844	1.890135e-02	8.250271e-03
45263504.2500	5.404149e-02	2.644670e-03
45349230.5156	0.000000e+00	6.666669e-02
45434956.7812	1.223866e-03	4.890239e-02
45520683.0469	1.223866e-03	1.084865e-02
45606409.3125	5.343097e-01	2.128730e-03
45692135.5781	1.637979e-01	3.588007e-03
45777861.8438	7.049725e-02	1.858544e-02
45863588.1094	1.223866e-03	1.388059e-02
45949314.3750	8.253376e-01	1.489447e-03
46035040.6406	7.042789e-01	8.325487e-03
46120766.9062	1.511412e+00	4.781053e-04
46206493.1719	7.142157e-02	1.068129e-03
46292219.4375	7.172026e-02	1.053175e-02
46377945.7031	7.908372e-02	7.052510e-03
46463671.9688	1.223866e-03	1.837373e-02
46549398.2344	3.585936e-01	2.988406e-03
46635124.5000	3.581814e-01	1.278793e-03
46720850.7656	7.157601e-01	6.200440e-03
46806577.0312	7.866869e-01	8.134718e-04
46892303.2969	0.000000e+00	6.486487e-02
46978029.5625	0.000000e+00	3.076924e-01
47063755.8281	1.514421e+00	1.621877e-04
47149482.0938	2.891302e-02	7.579993e-03
47235208.3594	0.000000e+00	2.666667e-01
47320934.6250	3.411015e-04	3.371003e-03
47406660.8906	1.622264e-01	9.417972e-03
47492387.1562	0.000000e+00	1.739131e-01
47578113.4219	3.386699e-01	1.622635e-02
47663839.6875	5.409131e-01	2.978635e-03
47749565.9531	9.164987e-01	1.970872e-03
47835292.2188	1.224551e-03	3.924265e-02
47921018.4844	7.876960e-02	2.215490e-02
48006744.7500	1.602820e+00	5.449392e-04
48092471.0156	6.978606e-01	2.029864e-03
48178197.2812	5.384638e-01	7.975374e-03
48263923.5469	4.640380e-02	4.593649e-02
48349649.8125	5.387243e-01	4.407420e-04
48435376.0781	0.000000e+00	9.917358e-02
48521102.3438	9.735878e-04	1.796752e-02
48606828.6094	2.066635e-01	1.785542e-03
48692554.8750	7.350905e-02	1.859634e-03
48778281.1406	7.050746e-01	1.318202e-02
48864007.4062	4.819923e-02	1.116214e-02
48949733.6719	6.000010e-01	1.299486e-03
49035459.9375	1.385313e-02	3.863576e-02
49121186.2031	1.953263e+00	6.804155e-05
49206912.4688	6.641215e-01	1.002400e-03
49292638.7344	1.165375e+00	8.443387e-04
49378365.0000	3.560108e-01	6.725314e-04
49464091.2656	0.000000e+00	1.445784e-01
49549817.5312	0.000000e+00	8.882311e-03
49635543.7969	9.637455e-01	4.584708e-02
49721270.0625	1.222184e-03	4.324700e-03
49806996.3281	5.637823e+00	4.000101e-04
49892722.5938	1.295792e-02	9.081871e-03
49978448.8594	3.016671e+00	4.101148e-04
50064175.1250	5.514109e-01	4.336187e-03
50149901.3906	1.141817e+01	5.329670e-05
50235627.6562	4.353399e+00	1.476070e-04
50321353.9219	2.865710e-02	2.485171e-03
50407080.1875	1.426587e-01	1.052460e-03
50492806.4531	1.127660e-01	7.565910e-04
50578532.7188	1.223866e-03	2.408072e-02
50664258.9844	2.498688e-01	5.010480e-03
50749985.2500	2.795468e-03	2.100183e-03
50835711.5156	0.000000e+00	6.060608e-02
50921437.7812	0.000000e+00	4.615386e-01
51007164.0469	0.000000e+00	1.041667e-02
51092890.3125	3.341391e-03	1.662856e-02
51178616.5781	1.406965e-03	4.816143e-02
51264342.8438	1.708518e-03	1.135234e-01
51350069.1094	1.847751e-01	3.250803e-02
51435795.3750	1.390354e-02	1.849158e-02
51521521.6406	0.000000e+00	1.395349e-01
51607247.9062	4.606388e+01	2.367839e-05
51692974.1719	7.045925e-02	4.269628e-02
51778700.4375	0.000000e+00	9.230773e-01
51864426.7031	4.812114e-02	1.990582e-01
51950152.9688	2.500591e-02	1.571089e-02
52035879.2344	2.483425e-04	4.545139e-02
52121605.5000	7.049654e-02	2.980684e-02
52207331.7656	0.000000e+00	5.128206e-02
52293058.0312	9.158180e-03	1.439829e-03
52378784.2969	7.842620e-01	2.395405e-04
52464510.5625	0.000000e+00	3.333334e-01
52550236.8281	1.900898e+00	4.681167e-04
52635963.0938	1.708120e-01	7.109220e-03
52721689.3594	1.385315e-02	6.402497e-02
52807415.6250	1.072837e-01	1.116652e-02
52893141.8906	0.000000e+00	1.568628e-02
